segment,timestamp,t_in_c,t_iw_c,t_ow_c,r_in_iw,r_iw_ow,r_ow_oa,r_in_oa,c_in,c_w,alpha_ghi_outer_wall,alpha_ghi_inner_wall
train,2018-08-12 13:30:00,23.043399350802186,22.78264860939895,21.51973706661881,0.4763014497153285,0.6852512124113425,0.7290633702452811,2.1906627506983885,12.198426420312446,15.50325874856102,0.0,0.22698900220419557
train,2018-08-12 13:35:00,23.047828371655058,22.80193731345305,21.552743161000155,0.47064169897891817,0.6870484383789153,0.7352543125530768,2.1894814528881366,12.200168589823944,15.440138796869961,0.0,0.2327063563895084
train,2018-08-12 13:40:00,23.051952608468994,22.820959411297814,21.58355359928767,0.46493606917165864,0.688865439967441,0.7413944735535692,2.1883083454779304,12.201693625782205,15.377572549863878,0.0,0.2385122847264861
train,2018-08-12 13:45:00,23.05580399427196,22.839683878743845,21.612262887514483,0.45918426626217707,0.6906999172436186,0.7474858544079683,2.187143102962784,12.203017636876254,15.315546222637883,0.0,0.24440989519044395
train,2018-08-12 13:50:00,23.059322814647352,22.859042505479028,21.638968576165485,0.4533841807558354,0.6925500674757112,0.7535310525678605,2.185984490351553,12.204160669389974,15.25404371007132,0.0,0.2504006589946398
train,2018-08-12 13:55:00,23.0625583304847,22.878021233720244,21.663761520281916,0.4475325424666635,0.6944150998565997,0.7595324436101886,2.18483114697386,12.205137952223927,15.193053391361449,0.0,0.2564840689606306
train,2018-08-12 14:00:00,23.065551561687503,22.896597295854157,21.686719152330692,0.4416258187622407,0.6962947139894857,0.7654920650860312,2.183681804640348,12.205960881532379,15.1325686171335,0.0,0.26265868930556313
train,2018-08-12 14:05:00,23.068773183375082,22.91512771267051,21.71026189121839,0.43565868069343683,0.69819228547901,0.771408609614348,2.182534551591289,12.206619766078989,15.072631267196359,0.0,0.2689118357537248
train,2018-08-12 14:10:00,23.072231212540828,22.933258828220787,21.734357993092512,0.42962632284761354,0.7001111147425834,0.7772806481430673,2.1813876670777943,12.207104375001173,15.01328264975738,0.0,0.27523099261294065
train,2018-08-12 14:15:00,23.075929483668194,22.95100829493209,21.75897450529256,0.4235247582970904,0.702054230272894,0.7831066107612549,2.1802396891586633,12.207404387112648,14.954563491428116,0.0,0.28160421159412313
train,2018-08-12 14:20:00,23.079867960208322,22.96839211333367,21.784080204375673,0.41735077396176307,0.7040243667220061,0.7888848306171475,2.179089382552498,12.207509736892243,14.896513547819508,0.0,0.28802013502661644
train,2018-08-12 14:25:00,23.084038551881896,22.985424795188617,21.809645641692867,0.41110184683324746,0.7060239308468551,0.7946136172191739,2.177935674575253,12.207411260939555,14.839171017985967,0.0,0.2944680263671458
train,2018-08-12 14:30:00,23.088433488086643,23.002119402316954,21.83564305363632,0.4047761007670258,0.7080550121998288,0.8002912695311987,2.1767776466499025,12.207100678192793,14.782572478065244,0.0,0.30093775297230857
train,2018-08-12 14:35:00,23.093034869607703,23.018599456194263,21.86204802561281,0.39837205321013336,0.7101194204980278,0.8059161867321164,2.1756144047299424,12.2065713355048,14.726752193011228,0.0,0.3074195554373648
train,2018-08-12 14:40:00,23.097839347521397,23.03474682384333,21.888837424843285,0.39188865706093917,0.7122187654726918,0.8114867775602365,2.1744451612239235,12.205817105039547,14.671742971838722,0.0,0.31390386017413835
train,2018-08-12 14:45:00,23.102841949663507,23.050570720839115,21.915988503723433,0.38532539146079003,0.7143543888800924,0.817001458013857,2.1732692570051917,12.20483254450472,14.617576131917607,0.0,0.3203814399152521
train,2018-08-12 14:50:00,23.108029610978665,23.06614283339851,21.943480471303033,0.378682095178699,0.7165273761282033,0.8224587316754062,2.1720860749287008,12.203613478297491,14.564280954902792,0.0,0.3268433669894598
train,2018-08-12 14:55:00,23.113397409033087,23.081404772111547,21.971293757660867,0.37195898205811495,0.7187386013476982,0.827857142006477,2.170895086319735,12.202156384449713,14.51188512330265,0.0,0.33328096688365394
train,2018-08-12 15:00:00,23.118925683350895,23.096363222404058,21.99940966321972,0.36515656100892413,0.7209886480086174,0.8331953705870918,2.169695761310318,12.200459457648599,14.460413994618172,0.0,0.3396859543349023
train,2018-08-12 15:05:00,23.124355495958735,23.111025354014956,22.026681813953502,0.3582754967109064,0.7232764972739597,0.8384738892674951,2.1684876323866416,12.198531653925436,14.409869301081429,0.0,0.34605536782014196
train,2018-08-12 15:10:00,23.12968257559806,23.125366135936503,22.05313932417265,0.35131590917641603,0.7256013141658284,0.843693268253871,2.1672700357498123,12.196381888632812,14.360253711920747,0.0,0.3523855843865388
train,2018-08-12 15:15:00,23.134905102200285,23.139371249183906,22.07880969466585,0.34427741093837955,0.7279624469265814,0.8488541514294642,2.1660421343966294,12.19401885948426,14.311571062764008,0.0,0.35867234000865283
train,2018-08-12 15:20:00,23.140022965154294,23.15302698306064,22.103718928777052,0.33715913036767997,0.7303594270591769,0.8539572393528354,2.1648029328995597,12.19145093056703,14.263826523528898,0.0,0.36491074132934975
train,2018-08-12 15:25:00,23.14503664573466,23.16632014950313,22.12789158233199,0.3299597271502042,0.7327919643502826,0.8590032804802209,2.163551284460452,12.188686099907418,14.217026701865382,0.0,0.37109528219371224
train,2018-08-12 15:30:00,23.149947342904923,23.179237983560544,22.151350810455945,0.32267740777860887,0.735259942231221,0.863993062066272,2.1622858982858477,12.185731960736605,14.171179752547902,0.0,0.3772198569476673
train,2018-08-12 15:35:00,23.154763844817825,23.191799915667904,22.174122975266002,0.3153098086227363,0.7377635369333857,0.8689273894574091,2.1610052905514494,12.182595268958075,14.126296040084757,0.0,0.3832767619665993
train,2018-08-12 15:40:00,23.159502542971445,23.203857765374376,22.196232212986015,0.307854122515985,0.7403032198553133,0.8738070285808208,2.1597078122342275,12.179281583078726,14.082388757537718,0.0,0.38925603233569883
train,2018-08-12 15:45:00,23.164170888448226,23.21540023493981,22.217700393566375,0.3003072928051074,0.7428795977269456,0.8786327252782902,2.1583916751258463,12.175795951015719,14.039473437724983,0.0,0.3951458893705237
train,2018-08-12 15:50:00,23.16879409140075,23.226482418750393,22.23854857840704,0.2926661330639923,0.7454934800985058,0.883405101227389,2.157055063821418,12.172141778987399,13.997568570968546,0.0,0.4009327056537774
train,2018-08-12 15:55:00,23.173367753973757,23.23702605582422,22.25879680504513,0.2849271399582296,0.7481457550892646,0.8881248416568573,2.1556959596706555,12.16832282512808,13.956694117965547,0.0,0.40660130741344214
train,2018-08-12 16:00:00,23.177895316738294,23.247022316631345,22.278463545476203,0.27708668602975384,0.7508373492992658,0.8927926252970932,2.154312237881125,12.164342696737894,13.916871871910352,0.0,0.4121351637184292
train,2018-08-12 16:05:00,23.182153439374446,23.256432325749348,22.296469865397608,0.2691404193584238,0.7535682457869934,0.8974106049734996,2.152901713468416,12.160211739980598,13.878107682059474,0.0,0.41752095858700766
train,2018-08-12 16:10:00,23.18616015974001,23.26524921857909,22.31287354450603,0.26108298049411305,0.7563389124020056,0.9019809011310083,2.1514618514533206,12.15593877133966,13.840412998018177,0.0,0.42274285790072025
train,2018-08-12 16:15:00,23.189964838108256,23.273445676517895,22.327729124960555,0.25290843883687386,0.7591503187798609,0.9065053853126052,2.149990019289441,12.1515292222995,13.803805977669876,0.0,0.42778255326823944
train,2018-08-12 16:20:00,23.193565385624385,23.280996965754525,22.341088420104455,0.25,0.7620037379596649,0.9109859894521826,2.1484831779492084,12.146988473534728,13.768309260532707,0.0,0.4326196594989989
train,2018-08-12 16:25:00,23.196917469927943,23.287968603563083,22.353000512201483,0.25,0.7648928208351458,0.9154222873169794,2.1469415783576338,12.142347215928266,13.733923705232657,0.0,0.437245224776687
train,2018-08-12 16:30:00,23.199989000390524,23.294399754211284,22.363513343137875,0.25,0.7678073700170305,0.9198127914560852,2.1453673813230836,12.137647786565674,13.700634785704073,0.0,0.44165766455847916
train,2018-08-12 16:35:00,23.202762529223186,23.300585288837155,22.372677145683905,0.25,0.770738356401919,0.9241565715349674,2.143762212642035,12.132929490651088,13.668427036861093,0.0,0.44585407436341823
train,2018-08-12 16:40:00,23.205265655485306,23.306175334434556,22.380539794260265,0.25,0.7736778478355683,0.9284529058473063,2.1421275441925838,12.128226304838455,13.637285801554263,0.0,0.4498301905993693
train,2018-08-12 16:45:00,23.207524547085985,23.311174215763838,22.387144802613822,0.25,0.7766185079064475,0.9327011283122028,2.1404649948254733,12.123567529729542,13.60719670526643,0.0,0.45358162120027595
train,2018-08-12 16:50:00,23.209562533650466,23.315751489626344,22.392535389157423,0.25,0.7795536736296351,0.9369006759324204,2.1387762197072573,12.11897827406656,13.578145473344541,0.0,0.4571035728910555
train,2018-08-12 16:55:00,23.21137405860297,23.319747080441186,22.396753359613474,0.25,0.7824772186138076,0.9410512366743304,2.137062727670366,12.114481514391045,13.55011704442032,0.0,0.46039104249465235
train,2018-08-12 17:00:00,23.212965800462175,23.3231743797825,22.399837881229537,0.25,0.785383380527171,0.9451526066771871,2.135326072669002,12.110097652682985,13.523096078426972,0.0,0.4634392083837794
train,2018-08-12 17:05:00,23.21432643360483,23.32610644661378,22.401827447002425,0.25,0.7882667803307092,0.9492048122979585,2.133567655150483,12.10584580147301,13.497066706038925,0.0,0.4662432160641949
train,2018-08-12 17:10:00,23.215470991954092,23.328497753862752,22.402759120544143,0.25,0.7911224545992015,0.9532079414881485,2.1317888958827815,12.10174239913212,13.472013503225178,0.0,0.4687980915601184
train,2018-08-12 17:15:00,23.216414020858377,23.330365968402795,22.402668163579996,0.25,0.7939457574942479,0.9571621162474253,2.1299912758898136,12.097801482296903,13.447921431248027,0.0,0.47109892572573947
train,2018-08-12 17:20:00,23.21718768806246,23.331730126068724,22.40158837935386,0.25,0.7967323594223276,0.9610673801192813,2.1281764704991715,12.094033824464557,13.424776183627158,0.0,0.47314090884112087
train,2018-08-12 17:25:00,23.21777661314526,23.332610308711192,22.399552593737095,0.25,0.7994781363584782,0.9649239700406744,2.126345992562092,12.09044999855593,13.402563050288322,0.0,0.4749193209636126
train,2018-08-12 17:30:00,23.21820143108079,23.33302665157252,22.39659230320993,0.25,0.8,0.9687321075327079,2.1245014272133678,12.08705831031089,13.38126800430412,0.0,0.4764294166297248
train,2018-08-12 17:35:00,23.218439077112823,23.332535259781608,22.392768583007957,0.25,0.8,0.9724920316520169,2.1226446237336924,12.083867528093931,13.360875799195622,0.0,0.47766965182234855
train,2018-08-12 17:40:00,23.21844663895899,23.331837283605786,22.38811278299379,0.25,0.8,0.9762041504523701,2.120777451449391,12.080887849925563,13.341369745185432,0.0,0.4786423052437082
train,2018-08-12 17:45:00,23.218220489142798,23.330939824792136,22.382651033332444,0.25,0.8,0.9798690347556456,2.118901533568603,12.078128384131753,13.322733682053082,0.0,0.4793510218126086
train,2018-08-12 17:50:00,23.21778581203138,23.32952128945803,22.3764058793691,0.25,0.8,0.9834871345268436,2.117018708423371,12.075595676949625,13.304952434453462,0.0,0.4798015328364355
train,2018-08-12 17:55:00,23.217140835818633,23.327936380319766,22.369399518949468,0.25,0.8,0.9870589293553717,2.115130805824086,12.073295547335604,13.288011391899735,0.0,0.48000128291489597
train,2018-08-12 18:00:00,23.21627193645437,23.326189067783087,22.361656245812632,0.25,0.8,0.9905850860391524,2.113239303543692,12.071233858091283,13.271896870538797,0.0,0.4799581865955742
train,2018-08-12 18:05:00,23.21408933254673,23.321831542073234,22.350076976994472,0.25,0.8,0.9940715827813522,2.1113434908118465,12.069462977840663,13.256556584698904,0.0,0.4796934230684717
train,2018-08-12 18:10:00,23.21093650893075,23.317159861484257,22.334784614561936,0.25,0.8,0.9975222483420948,2.1094450904685798,12.068013562216748,13.241956839644846,0.0,0.4792292907066088
train,2018-08-12 18:15:00,23.206854684255227,23.31211473455828,22.31591466267293,0.25,0.8,1.0,2.10754484132014,12.066913645610457,13.228076103030677,0.0,0.4785838940646261
train,2018-08-12 18:20:00,23.201855307769232,23.306641319826216,22.293555269846802,0.25,0.8,1.0,2.105642501878049,12.066190936778067,13.214903783726529,0.0,0.4777718482900592
train,2018-08-12 18:25:00,23.19598404960184,23.300688028883606,22.267707100343543,0.25,0.8,1.0,2.103737295044373,12.06587085796128,13.20243992117959,0.0,0.47680507211059986
train,2018-08-12 18:30:00,23.18927793780992,23.29420757250381,22.23847310335342,0.25,0.8,1.0,2.1018280316531657,12.06597731169806,13.190694213995071,0.0,0.4756934571555782
train,2018-08-12 18:35:00,23.18175825000784,23.287382498863945,22.205956258886722,0.25,0.8,1.0,2.099912900561445,12.066533868400473,13.179685636268035,0.0,0.47444395040647624
train,2018-08-12 18:40:00,23.17348627608291,23.279857461154414,22.1702559587376,0.25,0.8,1.0,2.097989929480422,12.067561185100729,13.169442180937573,0.0,0.47306090422434327
train,2018-08-12 18:45:00,23.16450698371911,23.271606588399003,22.131467111811595,0.25,0.8,1.0,2.0960572423859674,12.069078220034658,13.159999563861891,0.0,0.4715475661448198
train,2018-08-12 18:50:00,23.15472073375436,23.264143618785976,22.089696228682886,0.25,0.8,1.0,2.0941108134131494,12.071112120501082,13.151401899047078,0.0,0.4699010134132958
train,2018-08-12 18:55:00,23.144225951965748,23.25580948104632,22.045045628763113,0.25,0.8,1.0,2.0921461795820577,12.073684107221023,13.143702821059328,0.0,0.46811385998230753
train,2018-08-12 19:00:00,23.133215518485756,23.24628947786711,21.99760208247963,0.25,0.8,1.0,2.0901605799039134,12.076803005222827,13.136962841151412,0.0,0.46617829045626696
train,2018-08-12 19:05:00,23.123017626225526,23.241430232867057,21.949551258368494,0.25,0.8,1.0,2.0881548647425845,12.080392100719163,13.131266612290965,0.0,0.464070917256336
train,2018-08-12 19:10:00,23.112755923901847,23.235702788418415,21.90094742115449,0.25,0.8,1.0,2.0861213297457475,12.084440451296038,13.126690457920585,0.0,0.4617580026367628
train,2018-08-12 19:15:00,23.10243290048351,23.229150734572045,21.851802788847593,0.25,0.8,1.0,2.084053916127606,12.088937520276325,13.12330717001581,0.0,0.45921289156857126
train,2018-08-12 19:20:00,23.092040562952686,23.221817299517802,21.802131655498457,0.25,0.8,1.0,2.081947970343451,12.09387388130606,13.121186172044487,0.0,0.45641526865174403
train,2018-08-12 19:25:00,23.081569683917614,23.213744912377678,21.751950247786464,0.25,0.8,1.0,2.079800074515986,12.0992412247154,13.120393819548806,0.0,0.4533504591952406
train,2018-08-12 19:30:00,23.071011416747243,23.204975067716095,21.70127657397989,0.25,0.8,1.0,2.0776078986194824,12.10503225061726,13.120993726018481,0.0,0.4500087787101529
train,2018-08-12 19:35:00,23.06034851999281,23.19541583695865,21.65012944529847,0.25,0.8,1.0,2.0753700929990027,12.111241365231454,13.123047095424623,0.0,0.44638527599032946
train,2018-08-12 19:40:00,23.04957488975773,23.185247593735717,21.598529362625193,0.25,0.8,1.0,2.0730862229707467,12.117863685181916,13.12661308136531,0.0,0.44247913575261455
train,2018-08-12 19:45:00,23.038686300934312,23.174508107438864,21.546499292474365,0.25,0.8,1.0,2.0707565531773993,12.124894773403941,13.131749181144809,0.0,0.43829273262732876
train,2018-08-12 19:50:00,23.027672260193913,23.16316304534967,21.494063041440857,0.25,0.8,1.0,2.068381946534699,12.132331183378176,13.138511557977973,0.0,0.4338313583470965
train,2018-08-12 19:55:00,23.016526934962943,23.151323659160113,21.44124573428846,0.25,0.8,1.0,2.065963789219112,12.140170022954695,13.14695535502136,2.37015141970634e-05,0.4291027679751691
train,2018-08-12 20:00:00,23.005245562859788,23.139023993746896,21.38807421112963,0.25,0.8,1.0,2.0635038451719745,12.148408810221287,13.157135043429776,0.0003218432238086265,0.42411654491072387
train,2018-08-12 20:05:00,22.99406026590168,23.12636870869858,21.33560888140238,0.25,0.7999427139570799,1.0,2.061004146591038,12.157033585499066,13.169111339004855,0.0008950671217130137,0.41888092799961835
train,2018-08-12 20:10:00,22.982956899555322,23.113346790776358,21.283841620813675,0.25,0.7997937680587787,1.0,2.0584672576562904,12.166031427093047,13.182940484891272,0.0017439611551625948,0.4134067182333376
train,2018-08-12 20:15:00,22.9719217338536,23.1000073568695,21.232766876298392,0.25,0.7995501568883316,1.0,2.0558961888780685,12.175390447732509,13.198674765055546,0.0028690410552587725,0.4077069084801472
train,2018-08-12 20:20:00,22.960941202959216,23.086395971512303,21.182380923816133,0.25,0.7992083418156535,1.0,2.05329426552356,12.185099786748426,13.216363062215066,0.004270671479832043,0.40179613930582253
train,2018-08-12 20:25:00,22.950002922378733,23.072554682983828,21.132681725519053,0.25,0.7987643963689225,1.0,2.0506650183753656,12.1951495101417,13.236051364258886,0.005949007063121607,0.39569021901627477
train,2018-08-12 20:30:00,22.93909579349899,23.05852210988495,21.083668789859235,0.25,0.798214136277661,1.0,2.04801208949836,12.205530502852811,13.257783219636412,0.007903944246384482,0.38940570297412896
train,2018-08-12 20:35:00,22.928304770595922,23.04323730287093,21.03533297835484,0.25,0.7975524193211946,1.0,2.045341108771143,12.216225637338036,13.281595566509425,0.010137283294892736,0.38296472110259455
train,2018-08-12 20:40:00,22.91756372158917,23.027909873572096,20.987669498304122,0.25,0.796772229768665,1.0,2.042658097848789,12.22722447683242,13.30752304909446,0.012651073510692945,0.37639272650046224
train,2018-08-12 20:45:00,22.906832742522024,23.012566078845346,20.940684596101686,0.25,0.795866672840052,1.0,2.0399684560179985,12.238520133524666,13.33559987784913,0.01544642470393344,0.36971374200079093
train,2018-08-12 20:50:00,22.896130424589234,22.996681887783637,20.89438089698301,0.25,0.794828752061312,1.0,2.037277962961207,12.250103744040635,13.365857841140548,0.0185246712187958,0.3629527471882363
train,2018-08-12 20:55:00,22.88543055436733,22.980862309525797,20.84876322072533,0.25,0.7936511316334942,1.0,2.0345922500501774,12.2619689868051,13.398328079399366,0.02188686533742226,0.35613480695147287
train,2018-08-12 21:00:00,22.87471547736707,22.965121827980962,20.80384190018733,0.25,0.792327079417053,1.0,2.0319162731838336,12.274110956970333,13.433041987072459,0.025533155896201448,0.3492827397431573
train,2018-08-12 21:05:00,22.86881767855886,22.94962030170744,20.76033168610422,0.25,0.7908212057276661,1.0,2.02918418572774,12.286625559514729,13.471406726974818,0.02966869023756662,0.34218029468862415
train,2018-08-12 21:10:00,22.863730505395704,22.935412306243514,20.718668706658235,0.25,0.7890714385807562,1.0,2.026358843596305,12.299788890755101,13.514339537249015,0.03440722863925508,0.3347487912868441
train,2018-08-12 21:15:00,22.859440706590114,22.922497349490882,20.678893102179988,0.25,0.7870444581811409,1.0,2.023460234613749,12.313619587039117,13.562002268789008,0.039780777794016786,0.3270575967237546
train,2018-08-12 21:20:00,22.855150952913757,22.90975936556617,20.640761878865437,0.25,0.7847286197159863,1.0,2.0205374056906007,12.32803024527487,13.613960239526337,0.04574287144076037,0.3192648032973365
train,2018-08-12 21:25:00,22.851092793621234,22.897890693474224,20.604045021035603,0.25,0.7821218475681728,1.0,2.017635193080917,12.342900348599015,13.669766681400853,0.052246280429318046,0.3115100945675015
train,2018-08-12 21:30:00,22.84709601730793,22.886717654292983,20.568592038163608,0.25,0.779222122073617,1.0,2.0147841726927145,12.358155814673902,13.72909879021115,0.05925229043648768,0.30389389110997683
train,2018-08-12 21:35:00,22.842585802668285,22.875371356700857,20.534210590903005,0.25,0.7760340957342319,1.0,2.012010850688572,12.373746377173894,13.791526428369076,0.06669861499362784,0.29651155277743135
train,2018-08-12 21:40:00,22.8377948265197,22.86437195653114,20.50074798913462,0.25,0.7725679128894107,1.0,2.009335442656005,12.389601263690459,13.856697927451368,0.07453407813183402,0.2894314234607029
train,2018-08-12 21:45:00,22.83263962467798,22.853589100882022,20.468105823162077,0.25,0.7688336097070714,1.0,2.0067690847000423,12.40567559230858,13.924364108908295,0.08271649380266623,0.28269424505029556
train,2018-08-12 21:50:00,22.82693488753681,22.84270883041032,20.436184786360602,0.25,0.7648446440599613,1.0,2.004318615130334,12.42193526983058,13.994271056527523,0.09119906360834001,0.276328376604038
train,2018-08-12 21:55:00,22.820732617255775,22.8318205683725,20.404901124276805,0.25,0.7606172338700695,1.0,2.0019875449805884,12.438339997429475,14.066201148851487,0.09993968325903177,0.2703482211048514
train,2018-08-12 22:00:00,22.81399643524625,22.82083546924042,20.374188322159533,0.25,0.7561685063364739,1.0,1.999775822116623,12.45485621008377,14.139973257594079,0.10889984985869872,0.26475611178240366
train,2018-08-12 22:05:00,22.80669646746003,22.809671263183336,20.34398750051684,0.25,0.7515167610632266,1.0,1.9976810619934935,12.471453289150134,14.215424751980278,0.1180430371269263,0.2595460587563855
train,2018-08-12 22:10:00,22.798815547711563,22.79826741811951,20.314243726088563,0.25,0.7466814499411601,1.0,1.995699337307684,12.488101041192202,14.292402912487718,0.1273342632020587,0.2547060794839227
train,2018-08-12 22:15:00,22.79033681986863,22.786565325377747,20.284904336945914,0.25,0.7416829060440976,1.0,1.9938256294679413,12.504769490630842,14.37076052988311,0.13673990329051433,0.2502198047293904
train,2018-08-12 22:20:00,22.781246103836438,22.774513607098765,20.255918222644393,0.25,0.736542027081367,1.0,1.992054170139685,12.521428828829471,14.450354035938753,0.14622778462956942,0.24606769592906755
train,2018-08-12 22:25:00,22.771531389181547,22.762067540247326,20.227235638695237,0.25,0.7312799494841359,1.0,1.990378700567896,12.538049599582958,14.531042848222427,0.15576735051513366,0.2422280114199475
train,2018-08-12 22:30:00,22.76118250505807,22.749188522322445,20.198808145114178,0.25,0.7259177595376964,1.0,1.988792680872756,12.554602918553105,14.612689081841472,0.16532979773347034,0.23867760452211875
train,2018-08-12 22:35:00,22.750044987523907,22.735620128804968,20.170554640812266,0.25,0.7204808851077402,1.0,1.9872902310959943,12.571055797755157,14.695068772727415,0.17487619928396142,0.23539617279577052
train,2018-08-12 22:40:00,22.73821116345817,22.72152508063906,20.14240311832277,0.25,0.7149939609337831,1.0,1.9858658885177114,12.587367483485757,14.777982310097073,0.184374248847401,0.23236210789642822
train,2018-08-12 22:45:00,22.72567016130259,22.706873906209847,20.114300686592408,0.25,0.709478235325379,1.0,1.9845134318429993,12.603507020748928,14.861274556992331,0.19379855007763044,0.22955192618384324
train,2018-08-12 22:50:00,22.712346260310778,22.691537255076746,20.086186616991917,0.25,0.7039552494726921,1.0,1.9832267818365341,12.619446135609394,14.944768151776163,0.20312213619919425,0.22694329618805723
train,2018-08-12 22:55:00,22.69828853312917,22.67559454148734,20.05800803948127,0.25,0.698444899333598,1.0,1.9820002582397678,12.635155336492478,15.028307325301354,0.212323078510713,0.2245141256880454
train,2018-08-12 23:00:00,22.68349480684446,22.659031953358312,20.02972250879172,0.25,0.6929646152872211,1.0,1.9808281288158704,12.65061099192507,15.111761796737474,0.22138382657184127,0.2222425391356956
train,2018-08-12 23:05:00,22.667731328483562,22.641402909550074,20.001483568123454,0.25,0.6876622009059177,1.0,1.9797310402703974,12.66541760884907,15.193046225588544,0.23008141006180427,0.22015361711984668
train,2018-08-12 23:10:00,22.650732877126796,22.622476227198682,19.97285310197484,0.25,0.6826201515632433,1.0,1.9787154911291758,12.679369767722935,15.27100194594198,0.23830135251943987,0.21824576216697597
train,2018-08-12 23:15:00,22.63251428499676,22.602279025771065,19.943759346954806,0.25,0.6778520077930688,1.0,1.9777750637775136,12.692453946030932,15.34547869852065,0.24603998279009803,0.21649495757083237
train,2018-08-12 23:20:00,22.61320590511579,22.580943154339177,19.91429693278391,0.25,0.6733391871977783,1.0,1.976898682388006,12.7047419602451,15.416795385863292,0.253342662837296,0.21487096581373333
train,2018-08-12 23:25:00,22.592952071434283,22.558614026959,19.884589857262174,0.25,0.6690565818009286,1.0,1.976075617145465,12.716319584058622,15.48535854898882,0.260262273173432,0.21334638243568457
train,2018-08-12 23:30:00,22.571875398781906,22.535417867478337,19.85474099552708,0.25,0.6649821871894457,1.0,1.9752970374520995,12.727260776455868,15.551517350480287,0.2668441880425626,0.21189903650423075
train,2018-08-12 23:35:00,22.55007434051631,22.51145894335017,19.824826909312048,0.25,0.6610982862010677,1.0,1.9745559379206978,12.737625247071094,15.615546476236345,0.2731248891476221,0.21051145452260678
train,2018-08-12 23:40:00,22.527629659870556,22.48682506380904,19.79490542592457,0.25,0.6573902192099782,1.0,1.9738466755371102,12.747462394315015,15.67766666507596,0.27913434625526207,0.20916970924908954
train,2018-08-12 23:45:00,22.50461007936731,22.46159250625331,19.7650225131975,0.25,0.6538452507357361,1.0,1.9731645845963732,12.756814786400785,15.738064060041795,0.2848981458531264,0.20786248248525688
train,2018-08-12 23:50:00,22.48107548543594,22.435828821632118,19.735216014090277,0.25,0.6504519876407003,1.0,1.9725057362191867,12.765720035937099,15.796900775422365,0.2904386671429199,0.20658044346956894
train,2018-08-12 23:55:00,22.45707856335572,22.409594261730987,19.70551734259853,0.25,0.647200147504734,1.0,1.9718667927801676,12.774211665894692,15.854319571604401,0.2957756460664692,0.20531584109215095
train,2018-08-13 00:00:00,22.43266578321513,22.382942643031104,19.67595237687862,0.25,0.6440804532486744,0.9999701135142396,1.9712449083178947,12.782319591687196,15.910446182377703,0.30092649722136383,0.20406221243748565
train,2018-08-13 00:05:00,22.40786934487797,22.35591026151961,19.646534646511597,0.25,0.6410853630555304,0.9999076151196544,1.9706378020778614,12.790068611631844,15.965375666842563,0.305905138879598,0.2028145048991482
train,2018-08-13 00:10:00,22.382727264778456,22.328545438266207,19.61727266745815,0.25,0.6382082820733515,0.9998153357011254,1.9700435923309183,12.797480166757717,16.019186903764684,0.31072352366542355,0.20156863316117007
train,2018-08-13 00:15:00,22.357268849920796,22.300883671826508,19.58817305271863,0.25,0.6354431164930472,0.9996958317138767,1.9694606504936683,12.80457385200487,16.07195034422802,0.3153923687812298,0.20032117648566383
train,2018-08-13 00:20:00,22.331520830138395,22.27295732644391,19.55924110116028,0.25,0.6327841677631459,0.9995514206418895,1.9688875485658024,12.81136776997561,16.123730192556337,0.3199213993712693,0.19906923573588217
train,2018-08-13 00:25:00,22.305507604133545,22.24479590351262,19.530480924179827,0.25,0.6302261165732703,0.99938421242327,1.9683230309164046,12.817878639049821,16.17458486550501,0.3243194313915728,0.19781034782157395
train,2018-08-13 00:30:00,22.2792514376988,22.21642626717308,19.501895533565925,0.25,0.6277640094731376,0.9991961370136782,1.967765991924612,12.824121884659029,16.224567311802538,0.32859443956210954,0.19654241888790608
train,2018-08-13 00:35:00,22.252772685453234,22.187872891393017,19.473486988011974,0.25,0.6253932326307808,0.9989889675659247,1.9672154550079768,12.830111754741479,16.27372552337402,0.33275363892651577,0.1952636650829695
train,2018-08-13 00:40:00,22.22609001591729,22.159158110132566,19.445256565567462,0.25,0.6231094795627082,0.9987643395678463,1.9666705534164406,12.835861442868147,16.322103141537966,0.3368035707126912,0.19397256025398193
train,2018-08-13 00:45:00,22.199220529174866,22.13030226424857,19.417204800953183,0.25,0.6209087399330494,0.9985237689180881,1.9661305185025884,12.841383151905983,16.369739602177912,0.34075014594399927,0.19266780331232253
train,2018-08-13 00:50:00,22.172180118912152,22.101324082444208,19.389331885094347,0.25,0.6187872287322554,0.9982686609491556,1.9655946553743382,12.846688302037382,16.416671558139573,0.3445987917805867,0.1913482566384014
train,2018-08-13 00:55:00,22.14498352286825,22.072240764253067,19.36163763392736,0.25,0.6167413860798103,0.998000323831274,1.965062336707572,12.851787556291946,16.462932816451534,0.3483544700370888,0.19001292826750882
train,2018-08-13 01:00:00,22.117644426428985,22.043068111231825,19.334121543793866,0.25,0.6147678620868537,0.9977199790392676,1.9645329944577035,12.85669088035373,16.508554573920396,0.3520217187949058,0.1886609503731197
train,2018-08-13 01:05:00,22.090392319553285,22.01375768828686,19.307594278214914,0.25,0.6128670266754903,0.9974290214976285,1.9640064718600347,12.861397665652534,16.553508615052124,0.35560090317436327,0.1872915631586666
train,2018-08-13 01:10:00,22.06326682286871,21.984405904884547,19.282016265240742,0.25,0.6110379635897816,0.9971286163067696,1.9634827077876718,12.865909100992942,16.597788065082394,0.3590944279752967,0.18590444809671958
